video_url,comentario,autor,likes,fecha,idioma
https://www.youtube.com/watch?v=NAVzjKNa6ro,aquí andan sus perros fieles mija bien pilas los perso,@AlejandroJoker-f4z,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,musica el bélico peso pluma,@AlfredoPerez-v7z7j,2,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien en 2026.,@denisquintero1847,125,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,que fino esa canción,@AleimerGonzales-f1j8x,1,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,siguen llegando clientes mijapa que no vaian a decir que nos regalaron algo y si lo pongo no es a los que nos apoyan sino aquellos que dicen que es gratis y regalao las desveladas no son de a gratis,@AlejandroJoker-f4z,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quién más en 2026,@RodrigoRodriguez-b9n,3,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,viva méxico escuchando corridos desde el centro del pais,@tedyguiz8398,1,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,esta música como q fue referencia al mencho en esos tiempos,@JorgenisEduardoCastellano,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,soy venezolano y me encanta los corridos más los q hablan d superación como nueva vida hollywood billete grande niño d oro y otros más viva l musica mexicana,@JorgenisEduardoCastellano,1,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien en 2026,@DiegoSanchez-e8i,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,méxico es méxico,@JacielRoblerobarios,1,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"-w2l en primera el hecho de que lo comente apenas no quiere decir que es fan por moda, y si así lo fuera que tiene de malo",@LowlerH,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,en médico se hace lo mejor,@JacielRoblerobarios,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,los mexicanos controlan,@JacielRoblerobarios,1,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"increible ver como se le hace homenaje al narcotrafico, siendo que ha nivel de la historia ha acabado como millones de vidas humanas, algunos enemigos y muchos inocentes...",@FelipeMoyanoDev,2,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,siguen peleando con huevos ajenos hahahahs,@AlejandroJoker-f4z,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,saca el tumba avión mami,@AlejandroJoker-f4z,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,soy el belicon el que no se mueve sin traer un condon,@guille_elgenio1910,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,parece que el belicon al final no hizo bien su trabajo cuando importaba,@vvvpqsw,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,que buena rola ojalá sea la última vez,@jeffersongutierritos5156,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,yo no creo en lonk paso ayer pork si al chapito se hiso un desmadre de verdad muertos por dokier .. y los de ayer les pusieron copiar ni k lo fueran a revivir o fue un telenovela de la.morena y sus nexos con ese cartel .. pero en sinaloa no una negocio encendieron .... está canción es para el ratón a ese si lo vimos al otro ni la cara han mostrado puras mamadas del gobierno y sus acuerdos,@laspuntadasdemarielena5140,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,así es el maldito diablo mi estimado,@carlosbravo8862,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,no otaku pp esta en su prime aunque te duela,@MATIAS-pe5ii,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,-pe5iial chle kayece el osiko mejor we que también vas a ir acompañar al nencho,@Liltard117,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,y vos vas a seguir viviendo en techo de lámina en un país inseguro mi todo chango alucin,@jeffersongutierritos5156,3,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,-pe5iiya sin su patrón que disfrute lo que tiene,@jeffersongutierritos5156,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,viva la raza viva el mencho,@LaM340PR,3,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"peso pluma y vega, vengan a argentina, solo uds, se hacen los malotes y son tremendas nenas. disfruten los asesinatos de sus amigos n4rco$ de sus propios compatriotas, mercenarios del ort0",@cuen19her,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,lo bajaron al mencho,@BocaElUnicoGrande12,3,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,y no cae bronca por tirar esas letras ?,@joseargento1438,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,que asco hacer apología al narco. los mexicanos estan culturalmete cogidos.,@rhuit,7,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,vengo a recordar esta rola ahorita que cayó el líder (el mencho),@albertogutierrezrafael6693,48,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,que música de mierda!!! ttenes que estar reeee quemado del coco para gustarte un ruido como ésto. ni merece llamarse música. pura vocesita de niñas con armas haciendose los guapos,@nicolasbordonszpilman3682,6,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,que buena rola la podría escuchar todos los día,@BrendaLópez-w3e,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,dejarlos en paz a los sinalokos sos inofensivos las 4 cadenas.,@SaulVelazquez-w1r,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,alguien en 2023,@J-v2h,4,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,no te doy otra nomás por qué mi abuelita si jugaba en el america,@AlejandroJoker-f4z,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,acá empezo todo,@FlordeMaríaEscobar-o4i,67,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,por siempre la fortaleza nunca se retrocederá arriba el convoy chucha,@JoseignacioViteri,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,que retrasado eres hermano,@undefinieduser,3,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,chingo a su puta madre jajajajajjajajaja,@MiguelSanti-nu6cj,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,esos no tienen nada que ver con el cjng,@raymartinez7234,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,muerto de hambre,@elcuykamartinez5077,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"muerto de hambre si, seguramente. desmembrado no jajajajajajajajajaja. te esperamos con rafa di zeo y mauro martin en bs as. jugador n°12 presente",@cuen19her,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,si van a hambrientina son los más ricos allá,@elcuykamartinez5077,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,la tenés adentro desmembrado.,@cuen19her,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,esta cancion no es para esos wueyes es para fausto salas el nini,@JoseFranciscoMedrano-mn8mv,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,estos retrasados no nos representan ellos viven en usa no viven el desmadre de lo que disque cantan puro aullido,@MiguelSanti-nu6cj,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,elloa y las mujeres de los mechicanos jajajajajjajajaja,@cuen19her,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,ellos no tienen nada q ver con el cjng,@raymartinez7234,5,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"escucha people, y vas a ver con quien están",@nicolastaliercio1367,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,si la andan cagando se van pal panteón,@fenderl8136,3,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,estoy escuchando la primera canción cuando recién empezaba a escuchar a ese tal peso pluma. ahora es uno de mis artistas favoritos.,@Aftpolar-x7f,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,y esas replics de hidrogel,@JuanesSerna-o1r,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,la gente del pueblo ama ese tipo de música también ami megusta,@JoshuaSANTOS-r2o,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien en 2026.,@LuisFernandoAndrade-u3l,14,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,me gusta mucho esa canción,@CristianCarballo-s7s,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,el raul vega tiene mas pinta de jugar al lol que de llevar un arma,@marcosgarrido7569,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,soy de guatemala y tengo mis huevos bien puestos a lo venga,@IvanMarroquin-c3e,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"si, totalmente cierto, por eso trump mandó al muere al cag0n de mencho",@cuen19her,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,trump jajaja el ejército mexicano fue el que abatio al mencho mejor vete a dormir para que puedas rendir bien en tus 12 horas de trabajo,@elcuykamartinez5077,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"hoy me dijo mi sobrino. ""me acuerdo que cuando salió esa canción, nadie la pelaba y tú decías que ese peso pluma, tenía la voz bien rara pero bien chida .que se haría famoso y nadie te creía. y hoy pues es famoso",@ReynaChavez-z5f,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,uno siempre vuelve donde fue feliz,@Carlos51858,7,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,alguien en febrero del 2026,@gustavobaltazar4358,13,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,aigen en 2026??,@JuanjoseCarlos-k2g8m,23,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien en 2026?,@juancubitos8247,4,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,3 de febrero del 2026 a las 01:11 desde chaco argentina sin sueño,@nicolascabrera6445,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,mañana cluple 4 años de qué se lanso este temazo,@jazminledesmamata9539,11,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,la canción del nini 09,@Juanpablo-u1s1h,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,1 de febrero 2026,@AntonioRivera-h7b,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"4 años...no me lo puedo creer como pasa el tiempo, que buena época de corridos se vivió en ese entonces hoy ya nada es igual...",@diegopadilla9233,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"esto es apologggia y endiosar y promover, esa vida, y eeuuu promoviendo y cuidando a este señor, bueno, de que se queja trumpp?? si su pais también es causante",@bengael5807,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,eso me peso,@CynthiaMartindelCampoHernández,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,esa rola neta que asta me ase yorar yjue de su puta madre,@OscarSamao,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,alguien el 30 de enero del 2026?,@Julio-n5j9q,29,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,y no se equivoqué mijo sus arreglos son con el panochas no con nosotros,@AlejandroJoker-f4z,0,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,nomas se creen con alas y ya se creen la gran cagada jajaja pendejo!!,@AlejandroJoker-f4z,1,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,vaya mierda de música y de letra,@crisandpeopletv2215,2,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,ya 4 años de esta rola ya estamos viejos,@wiliam-qk8uc,3,2 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,un verdadero personaje de ley...,@MetaMega-l9f,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,yo pensé que esto era un meme jaja,@sergiorodriguez-lg2jy,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,aqui los q la oimos en el 2027,@YefryVàsquez-l9l7s,3,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,vivaaa el señor ivan con más gente como el jgl,@mariainesbravo-v4g,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,viví el señor ivan,@mariainesbravo-v4g,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,2026 y apenas me di cuenta que era kevin raul el de tiktok,@ximenaazenethgarcia9939,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,cómo no entregar todo viejo alchile chingao,@AlejandroJoker-f4z,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,-ig8hyen ese tiempo tenia 19 y ya voy para los 23. y luego yo en toda mi juventud no iba alas pedas nunca conoci que era ir a una peda con mis amigos. tu si?,@wiliam-qk8uc,0,2 months ago (edited),es
https://www.youtube.com/watch?v=NAVzjKNa6ro,no sabia que venias del futuro,@SantiagoSanchez-uy3rz,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"los otros países no tienen idea de que se está hablando y las claves que utilizan nomás escuchan las guitarritas , pero pues los que somos de la calle y de méxico bien sabemos a quién se están refiriendo",@luisbarrazagonzalez3340,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,estaba en la azotea elaborando sigo firme,@LupeCenoviou,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,la mejor musica de todos,@albertolopez-k6g,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,alguien en el 2026?,@JaimeCenteno-k2p,19,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,esta suena chingon en 2026 quien mas,@yovanyaldahirsanchezramirez,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,saludo pa chuta que trabajo para oscar y el chilango y con ricardo,@Chuymt14,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,ezto ez lo mio la accion la adrenalina la buena vida aun que tenga que sacrificar,@bryantorrez4803,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,si se fijan bien aqui ya no hay cantantes panzones o gordos bueno el r conriques un poquito como cambia las cosas,@adrianmejia4997,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,asi empezo su historia el pp yo neta pense q no la iva hacer y hasta tumbo al rey nathanael,@adrianmejia4997,1,3 months ago (edited),es
https://www.youtube.com/watch?v=NAVzjKNa6ro,me gusta está canción,@VirginiaRamírez-q7h,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,chansa de sta con tu clika,@salvadorramos2435,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,alguien en 2026,@GuillermoAviles-x9d,68,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,soy de un agujero negro pero que viva méxico,@Grifin-x6o,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,la escribió tito,@EldeHidalgO-J2,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,escuchado mil veces este tema y las mil veces encuentro que es la mejor musica,@miniverches,3,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,buena música compa,@Junior-ky5mx,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,como se llama la morra que está con peso pluma ?,@edilmarsoto8787,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,basura y mas basura y despues no culpen a dios por las desgracias,@chiky-c6c,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,acá en torensa,@BoostBoost-i4n,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,jajaja cuando te cobren piso a los que les cantas.....luego no llores jajajaja,@fireTiger7529,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,no mames de seguro este compa no más es cajero de súper y tu repartidor de pizza,@c-tecmedia5604,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,-tecmedia5604si le llevo pizza a tu mamá,@fireTiger7529,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,a ver puras de quien te identifiques solo tu a nosotros no nos molestes,@NinombresSinclaves,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,aquí nació el narcotráfico pesado en méxico,@EduardoRios-p9e,3,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,bro invierte tu lana en un construir unos condominios en fluvial puerto vallarta y los rentas,@charly-h9s,4,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"dondequiera que estés y hagas lo que hagas, deseo que siempre sientas calor y amor. que tu día esté lleno de sonrisas sinceras.",@BlueGentlemenxd,20,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,saludos de argentina,@RogerFerrilvazquez,6,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"la baum , te ira recio",@CarlosVera-n8r,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,porquería de música,@SebastianNunez-cbaz,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"el belicónbuen equipo, más que claropor más que busquenno me han halladorápido es como me muevo yosoy el belicónel que no se mueve sin traer un convoyel que de la cabina navega el control2019, claro les quedóque aquí mando yocarros deportivos en mi colecciónminimis, bazucas y kalashnikovtodos mis muchachos están al tentonles gusta la accióncon un buen cigarro me relajo yopero siempre al tanto en la corporacióny sobrecargado trae un gladiadorpa andar tranquilónmusica19 por los radiosde alta frecuencia los aparatosesperando la orden del señorcumplo la misiónropa deportiva o de diseñadoren modo campaña como un marinony si toca fiesta hacemos un fiestóncuido mi sectortacomas blindadas, bien rugen el motorlas doble rodado traen el cincuentóny mis enemigos me tiene pavorno veo el porqué noaquí me despido, sigo en la laborno quiero disturbios, quiero discreciónsi la andan cagandose van pa'l panteónsoy el belicón",@pony_oficialll,4,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,oigan muchachos es mi cumpleaños numero 26 vivo solo estoy solo en el mundo en realidad alguien para unos tragos hacemos planes yo pago,@IsmaelGuerra-k6s,7,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,sacala para que apeste,@IrvingEspinoza-v9h,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien está escucha en el 2026,@EdwinYucailla,22,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,primer comentario del año,@luisomarmartinezsanchez4711,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quién en ano nuevo 2026,@pepehuevon5354,116,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,los.inicios de peso pluma ypensar q ahora no se hablan estos dos q basra es el ser humano,@randywatson5280,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"por eso méxico esta así. por esta basura de ideas. no son gente mala, solo tiene ideas equivocadas. ¿por qué no reflexonar sobre em país que queremos?.",@eosinofila2003,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,mano que vergüenza que diga puros corridos y meta a méxico ahí que nos han hecho ellos musicalmente como para que usted los meta y los haga avergonzar,@SebastianReyesDiaz-h1l,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,me gusta esta canción,@anablopezlopez5075,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,gracias mi pesó pluma por interpretar está canción eso que le quede claro a mi mamá y a mi put sicóloga que yo no estoy mal de la cabeza yo necesito ser rudo con fiar en dios y en mi,@MaríadelpilarMartinezestrada,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,haci empezó todo,@jowellalbertocisneros7268,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,rolo de tema,@DelaGrey,2,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,carro deportivas de mi colegio todo mi muchacha tan alto,@RafaelPerez-y6q,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,la mejor musica de todo mundo me llega peso,@isaidvijil8418,1,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,me prestas el ano nuevo.???,@OscarDominguez-f2k,0,3 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,flaco de chilpancingo soy el guacho necesito de t apoyoya t envié mi dirección estoy en santa maría zolotepec barrio de los laureles calle la y yo n sabía q está pendeja de la q era mi esposa dijo si es que se le puede decir esposa m metió unos dispositivos en mi garganta y cuando viaje para t casa todo lo grabó flaco y n quiere pagar la operación de estos dispositivos q m metió y aparte se anda gastando un dinero q n le compete y aparte de todo esto m anda manipulando para q no m valla para observatorio,@AurelioMontesdeOca-n8o,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien en el 2025,@JoseCarrillo-h3q7e,3,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,ojalá no los maten por tremenda rola chingona alv viejo,@MiwisBeltrán,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien iba pensar este temazo era de tito doble pp,@fernandovaldezlllanes,9,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,soy una doña de 37 años! pero... como me gusta este temazo. cómo me levanta (a carencia de onda beta )!!! (,@ROSAE.931,1,4 months ago (edited),es
https://www.youtube.com/watch?v=NAVzjKNa6ro,lagos de moreno saludos.,@SaulVelazquez-w1r,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,yo creo en los,@elmerjosuegarciatrejo7573,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,kdhfywyfhrj2k y el que se encuentra bejfjdhdgjri3iur,@elmerjosuegarciatrejo7573,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,que buen tema,@RickBlox63,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,después de es cuchar me pongo a gujar plei y látigo escuchando,@marialopez-bm4xf,2,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,lo lindo q esta peso pluma,@vlou3,6,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"no,esas armas son reales",@UrielmamáNatanaelxavi,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,2025 donde estas peso pluma nose escucha ojala y pronto,@MariaMunoz-y6m,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,siempre leales listo para lok venga,@JuanCanul-tt9pk,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,yo creo en 8,@elmerjosuegarciatrejo7573,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,ha cambia un chingo verdad,@elnaruto9010,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,2025 casi terminando el año,@RicardoBenitez-t9x,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"puro delincuentichos, la narcocultura mexicanaestadounidense",@zohetpulido486,0,4 months ago (edited),es
https://www.youtube.com/watch?v=NAVzjKNa6ro,con un buen pall mall alaska,@Soyleonmx,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,esperando la orden del patrón,@GabrielAlfaro-n8d,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,está rola si está chida,@SasoryÁvilaEsquivel,2,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien más viendo después de que lo agarraron,@RazielGafe,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,pero acuerda kim,@LuisRosas-z9y,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,la presidenta a punto de prohibir las pistolas de juguete,@johndoe002,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,peso deidad me levanta el animo cuando mke chaquieteo,@AlfonsoRamírez-j8t,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,se veía bien cri cri peso deidad,@Ruben_Cz1,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,el belicon chingona rola,@BenyHerrera-g4d,3,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,ya casi es 2026 y este himno jamás se va a olvidar y puro peso pluma chauuu,@Mapachito.r19,13,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,por esa rason te respete.,@LuisRosas-z9y,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,veremos quien les gusta que les den de comer por la tripa,@LuisRosas-z9y,0,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quieren el principe azul,@LuisRosas-z9y,0,1 month ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,cumplo mi musion ropa de disenador para mis companias,@JoseRodriguez-c2m8j,5,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien en 2025 después de oír a ángela aguilar,@JoseIsraelCastellonreyes,4,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,"la neta, ni les queda aninguno de los dos, jugarsela al mafioso, se ven bien pndjos",@psa2clan727,3,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,aquí es cuchando,@AldahirAvelino-x8l,2,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,no pite hasta que choque y si choca me habla,@AlejandroJoker-f4z,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,el belicon hijos de su puta madre,@JuanitoMesina-e4p,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien en diciembre 2025,@Angel_nagarrab,4,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,mejor dicho 1 de noviembre del 2025 el otro año cumplí 4 años desde que salió arriba méxico,@OscarLópez-t1k1h,5,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,el sonidos delos radios lo mejor,@Weroface666-q8b,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,quien en 2025 deje su comentario o like,@JonathanOlais-t6j,49,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,oe ese cabo se cree narco o pedo,@LuisOrellana-e5u,1,5 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,xq ya me i,@GiovanniChávez-m9f5q,1,5 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,es un video w,@Aldamiesn,1,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,presente. nunca falta para echar frias,@omartorres3787,3,4 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,que dios tenga muy bien porfa ven a mi pueblo san nantonio ometusco gracias,@SocorroRomeroÁguilar-m4u6s,1,5 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,vengo por el sentimiento de animo y coraje (fuerza) que me inspira la canción.,@jonathaneslowysfernandezre526,7,5 months ago,es
https://www.youtube.com/watch?v=NAVzjKNa6ro,el bélico se parece mucho a mi tío que murió por eso me gusta mucho sus canciones porque él se parece mucho a mi tío el que murió él se llamaba óscar y eso me deja como un recuerdo,@YandiGarcía-l1p,2,5 months ago,es
